pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn,librarian_yn,land_avl_yn,kitchen_garden_yn,staff_qtr_yn,tinkering_lab_yn,boarding_pri_yn,boarding_upr_yn,boarding_sec_yn,boarding_hsec_yn,cyber_safety,psycho_social,enrichment_activities
1576486,1,8,6,5,8,8,5,0,3,1,3,0,2,0,2,1,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,9,1,1,2,1,4,4,4,4,4,4,4,4,1,1,2,0,0,8,0,5,0,0,0,2,1,2,3,1,2,1,2,2,9,9,1,1,0,0,2
5886051,3,1,1,5,3,3,0,2,1,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,50,0,1
9743673,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,13,0,1
2821614,4,1,1,2,2,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,1,3,2,1,1,9,9,2,9,9,9,0,0,1
3242467,3,1,1,2,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
9710689,3,7,7,2,7,6,3,0,4,1,2,2,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,2,1,3,2,1,1,2,2,9,9,2,9,0,0,1
6313024,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,5,7,1
7237477,3,2,1,1,7,12,7,0,0,1,2,2,3,3,0,0,0,0,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,9,1,2,9,1,4,4,4,4,4,4,4,4,2,1,2,0,0,8,0,0,0,0,0,2,1,2,3,1,1,1,2,2,9,9,1,1,0,0,1
3528830,3,3,3,7,3,1,2,1,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,1,3,2,1,1,9,9,2,9,9,9,0,0,1
3215691,3,1,1,2,3,2,3,0,0,1,1,1,2,2,0,0,0,0,0,0,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,6,6,1
3944765,3,1,1,2,2,2,2,0,0,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,1,3,2,1,1,9,9,2,9,9,9,6,0,1
3409343,3,2,2,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,14,0,1
4684735,3,3,2,5,8,11,8,0,0,1,2,2,2,2,0,0,0,0,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,1,1,1,2,4,2,4,4,3,2,9,2,0,6,0,0,0,3,2,2,1,1,3,2,1,1,2,2,9,9,2,2,0,0,1
5192250,3,2,2,5,5,5,2,3,0,1,2,2,2,2,0,0,0,0,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,2,1,2,3,2,1,1,2,2,9,9,2,9,0,31,1
4119608,3,1,1,7,4,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,3,1,0,0,0,0,1,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,2
6356014,3,7,5,2,7,1,3,1,3,1,2,1,2,1,0,0,0,0,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,0,4,0,1,0,1,1,3,1,2,3,2,1,1,2,2,9,9,2,2,0,0,1
7483795,3,1,1,2,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,0,0,2
7134226,3,1,1,1,3,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,2,2,3,2,2,1,9,9,2,9,9,9,0,0,1
4407423,3,1,1,5,4,1,1,1,2,1,0,0,2,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,33,33,1
8482618,3,1,1,2,2,2,2,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,1,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,2
3038593,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,14,14,1
3693905,3,1,1,2,2,1,2,0,0,1,1,1,2,2,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,37,37,1
8057750,3,1,1,2,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,2,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,36,35,1
3649482,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
2466408,3,1,1,1,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,1,1,2,3,2,2,1,9,9,9,9,9,9,0,0,1
2014543,3,1,1,5,2,1,0,2,0,1,1,1,1,1,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
4440613,3,1,1,1,2,1,2,0,0,1,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,2
1933958,3,3,3,5,21,4,8,5,8,1,2,2,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,3,1,2,0,0,5,0,0,0,0,0,2,1,2,3,2,1,1,2,2,9,9,2,2,51,0,1
3559706,3,1,1,2,3,1,0,3,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,1,2,1,2,1,1,9,9,9,9,9,9,0,0,1
9390870,3,1,0,2,2,1,0,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,3,0,1
3198053,3,2,2,2,6,2,1,5,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,6,0,0,0,0,0,1,1,2,3,2,2,1,2,2,9,9,2,9,29,29,1
4848964,3,1,1,5,3,1,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
8710201,3,2,1,1,5,5,2,0,3,1,1,1,2,2,0,0,0,0,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,0,0,1,2,3,2,1,1,2,2,9,9,2,9,0,0,1
9761773,3,1,1,1,3,2,1,0,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,5,0,0,0,0,0,0,1,1,3,2,1,1,9,9,9,9,9,9,26,15,1
2548990,3,9,1,5,9,2,0,9,0,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,2,9,0,0,5,0,0,0,3,1,1,1,2,3,2,1,1,2,2,9,9,2,2,0,0,1
1944047,3,2,0,2,2,1,2,0,0,1,0,0,1,1,0,0,1,1,1,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,2,2,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,30,30,1
9293283,3,1,1,5,2,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,1,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
8055552,3,1,0,2,4,2,0,4,0,1,1,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,1,1,2,3,2,2,1,2,2,9,9,2,9,20,20,1
6566940,3,1,0,5,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,1,2,0,0,0,0,0,0,1,1,3,2,2,1,9,9,2,9,9,9,0,0,1
6943212,1,2,2,7,4,0,3,0,1,2,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,2,9,0,0,0,0,0,0,0,0,0,1,2,3,2,1,2,2,2,9,9,2,2,0,0,2
7785562,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,6,6,1
5988154,3,3,3,5,9,3,5,4,0,2,0,0,4,4,0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,4,4,4,4,4,4,4,4,4,1,2,0,0,10,0,0,0,0,0,2,1,2,3,2,2,1,2,2,9,9,2,2,14,0,1
8061388,3,2,2,2,2,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
2411900,3,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,7,7,1
9998762,3,1,1,2,5,8,5,0,0,1,1,1,2,2,0,0,0,0,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,2,9,2,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,0,1,1,2,2,3,2,1,1,2,2,9,9,2,9,70,0,1
1014582,3,1,1,2,2,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,2,2,3,2,1,1,9,9,2,9,9,9,0,0,1
5670829,3,1,1,2,3,3,3,0,0,1,2,2,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,1,1,2,3,2,2,1,9,9,9,9,9,9,0,9,1
4839267,3,10,4,2,15,9,8,4,3,1,3,3,5,5,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,9,1,2,9,1,2,2,2,4,4,2,4,4,2,1,1,1,0,9,0,2,0,1,1,3,1,1,3,2,1,1,2,2,9,9,2,2,233,0,1
3217406,3,5,5,7,5,5,5,0,0,2,2,2,2,2,0,0,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,1,4,4,4,4,4,4,4,4,4,2,9,0,0,4,0,0,0,1,1,2,1,2,3,2,1,1,2,2,9,9,2,2,0,0,1
5628777,3,1,1,1,2,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,1,1,2,3,2,1,1,9,9,2,9,9,9,10,0,1
6407718,3,1,1,1,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,0,0,1
9508807,3,1,1,5,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,1,1,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
5660195,3,1,1,2,2,4,0,0,2,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,0,0,1
9711359,3,1,1,1,3,3,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,1,1,3,2,1,1,9,9,2,9,9,9,0,0,1
1665303,3,1,1,5,5,6,2,3,0,1,2,2,2,2,0,0,0,0,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,2,0,1,1,2,3,2,1,1,2,2,9,9,2,9,42,0,1
5998765,3,2,2,5,7,4,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,9,1,1,2,1,2,2,2,2,2,2,2,2,2,2,9,0,0,6,0,0,0,2,1,2,1,2,3,1,1,1,2,2,9,9,2,2,103,0,1
5849766,3,3,3,2,3,1,1,0,2,1,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,1,1,1,9,9,2,9,9,9,0,0,1
8486188,3,1,0,1,4,1,0,4,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,2,1,9,9,9,9,9,9,0,0,1
5984060,3,1,0,2,2,4,0,2,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,3,2,2,1,2,2,9,9,2,9,0,0,2
9815029,3,3,3,2,3,1,3,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,4,2,0,0,0,2,0,1,1,1,3,2,2,1,9,9,2,9,9,9,43,0,1
5406305,3,1,0,6,2,2,0,0,2,2,3,2,1,1,1,1,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,1,1,3,2,2,1,9,9,2,9,9,9,0,0,1
6471188,3,1,1,2,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,22,22,1
9147253,3,1,1,2,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
5625782,3,2,2,2,5,1,5,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,3,0,0,0,0,0,1,1,2,3,2,1,1,2,2,9,9,2,9,0,0,1
5957597,3,2,1,7,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,7,7,1
8512727,3,3,3,2,7,7,3,1,3,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,0,0,9,0,0,0,2,1,1,1,2,3,2,1,1,2,2,9,9,2,2,45,25,1
3249769,3,1,1,6,2,2,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,2,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,6,0,1
3251176,3,4,1,5,7,7,4,3,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,3,1,1,1,1,9,1,1,1,1,2,2,2,2,2,2,2,2,4,2,9,0,0,5,0,0,0,1,1,2,1,2,3,2,1,1,2,2,9,9,2,2,0,0,1
8292857,3,2,2,2,5,2,2,0,3,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,5,0,1,0,2,1,1,1,2,3,2,1,1,2,2,9,9,2,9,50,50,1
1943144,3,1,0,7,2,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,3,3,1
1133942,3,1,1,1,2,1,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,2,2,0,0,0,0,0,0,1,2,3,2,2,1,9,9,2,9,9,9,13,0,1
5170371,3,1,1,2,3,3,0,0,3,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,4,0,0,0,0,0,1,1,2,3,2,1,1,9,9,9,9,9,9,0,0,1
5714816,3,1,1,5,1,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,0,0,1
3077101,3,1,1,5,5,4,2,3,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,1,3,2,1,1,2,2,9,9,2,9,0,0,1
2212645,3,1,1,5,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,2,9,9,9,5,5,1
7508105,3,4,2,2,8,7,0,3,5,1,4,2,1,1,0,0,0,0,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,2,2,1,2,2,2,2,2,1,1,1,0,0,5,0,1,0,1,1,2,1,1,3,2,2,1,2,1,9,9,2,2,0,0,1
3928664,3,2,2,3,2,0,2,0,0,2,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,1,1,3,2,2,1,9,9,9,9,9,9,37,23,1
7245067,3,1,1,5,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1,9,9,2,9,9,9,0,0,1
6002127,3,1,0,2,3,2,0,0,3,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,3,0,1
8443575,3,1,1,5,3,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,1,2,3,2,1,1,9,9,9,9,9,9,7,7,1
