_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly River Water Discharge (m3/sec),discharge_change_m3s,time_difference_hours,discharge_rate_m3s_per_hour,discharge_rolling_mean_1h,discharge_rolling_std_1h,discharge_change_abs,discharge_rate_abs,anomaly_flag,anomaly_score,anomaly_label
46198,46198,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-06 23:45:00,5.46,-0.0300000000000002,0.25,-0.120000000000001,5.49,0.05715476066616426,0.0300000000000002,0.120000000000001,1,-0.2820031610898638,NORMAL
46199,46199,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 00:00:00,5.68,0.2199999999999997,0.25,0.879999999999999,5.550000000000001,0.0983192080257345,0.2199999999999997,0.879999999999999,1,-0.29388173185576405,NORMAL
46200,46200,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 00:15:00,5.54,-0.1399999999999996,0.25,-0.5599999999999987,5.5425,0.09742518497189268,0.1399999999999996,0.5599999999999987,1,-0.29498204200037753,NORMAL
46201,46201,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 00:30:00,5.45,-0.0899999999999998,0.25,-0.3599999999999994,5.5325,0.10626225419596229,0.0899999999999998,0.3599999999999994,1,-0.2927636769447337,NORMAL
46202,46202,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 00:45:00,5.59,0.1399999999999996,0.25,0.5599999999999987,5.565,0.0960902353700656,0.1399999999999996,0.5599999999999987,1,-0.2953334684220798,NORMAL
46203,46203,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 01:00:00,5.53,-0.0599999999999996,0.25,-0.2399999999999984,5.5275,0.05795112883692496,0.0599999999999996,0.2399999999999984,1,-0.2874267495455872,NORMAL
46204,46204,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 01:15:00,5.55,0.0199999999999995,0.25,0.0799999999999983,5.529999999999999,0.0588784057767129,0.0199999999999995,0.0799999999999983,1,-0.28047288156627137,NORMAL
46205,46205,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 01:30:00,5.45,-0.0999999999999996,0.25,-0.3999999999999986,5.53,0.0588784057767129,0.0999999999999996,0.3999999999999986,1,-0.29039234441991313,NORMAL
46206,46206,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 01:45:00,5.64,0.1899999999999995,0.25,0.759999999999998,5.5425,0.0780491298273561,0.1899999999999995,0.759999999999998,1,-0.2937683839415623,NORMAL
46207,46207,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 02:00:00,5.46,-0.1799999999999997,0.25,-0.7199999999999989,5.5249999999999995,0.08888194417394606,0.1799999999999997,0.7199999999999989,1,-0.2935562930402278,NORMAL
46208,46208,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 02:15:00,5.71,0.25,0.25,1.0,5.5649999999999995,0.13025615788440842,0.25,1.0,1,-0.2938110747205042,NORMAL
46209,46209,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 02:30:00,5.38,-0.33,0.25,-1.3200000000000005,5.547499999999999,0.15348724159836302,0.33,1.3200000000000005,1,-0.2831950321293473,NORMAL
46210,46210,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 02:45:00,5.54,0.1600000000000001,0.25,0.6400000000000006,5.522499999999999,0.14103781998743142,0.1600000000000001,0.6400000000000006,1,-0.2977244625829372,NORMAL
46211,46211,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 03:00:00,5.69,0.1500000000000003,0.25,0.6000000000000014,5.58,0.15340577998717936,0.1500000000000003,0.6000000000000014,1,-0.300198050258436,NORMAL
46212,46212,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 03:15:00,5.52,-0.1700000000000008,0.25,-0.6800000000000033,5.5325,0.12685293322114127,0.1700000000000008,0.6800000000000033,1,-0.2965939129139557,NORMAL
46213,46213,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 03:30:00,5.44,-0.0799999999999991,0.25,-0.3199999999999967,5.5475,0.1043631480303635,0.0799999999999991,0.3199999999999967,1,-0.29178274516052854,NORMAL
46214,46214,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 03:45:00,5.61,0.1699999999999999,0.25,0.6799999999999997,5.5649999999999995,0.108474267302471,0.1699999999999999,0.6799999999999997,1,-0.29531010206907654,NORMAL
46215,46215,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 04:00:00,5.38,-0.2300000000000004,0.25,-0.9200000000000016,5.487500000000001,0.09979144920018417,0.2300000000000004,0.9200000000000016,1,-0.2880502972553037,NORMAL
46216,46216,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 04:15:00,5.58,0.2000000000000001,0.25,0.8000000000000007,5.5025,0.11026483271412175,0.2000000000000001,0.8000000000000007,1,-0.29525840493009525,NORMAL
46217,46217,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 04:30:00,5.51,-0.0700000000000002,0.25,-0.2800000000000011,5.52,0.10230672835550442,0.0700000000000002,0.2800000000000011,1,-0.29293916691154853,NORMAL
46218,46218,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 04:45:00,5.24,-0.2699999999999996,0.25,-1.0799999999999983,5.4275,0.14997221965019056,0.2699999999999996,1.0799999999999983,1,-0.2871284060943931,NORMAL
46219,46219,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 05:00:00,5.58,0.3399999999999998,0.25,1.3599999999999994,5.477499999999999,0.16173538058653936,0.3399999999999998,1.3599999999999994,1,-0.2838437935749828,NORMAL
46220,46220,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 05:15:00,5.33,-0.25,0.25,-1.0,5.415,0.15716233645545633,0.25,1.0,1,-0.2899653001830169,NORMAL
46221,46221,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 05:30:00,5.36,0.0300000000000002,0.25,0.120000000000001,5.3774999999999995,0.14430869689709377,0.0300000000000002,0.120000000000001,1,-0.28219264375225234,NORMAL
46222,46222,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 05:45:00,5.69,0.33,0.25,1.3200000000000005,5.49,0.17378147197022953,0.33,1.3200000000000005,1,-0.2854851770915111,NORMAL
46223,46223,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 06:00:00,5.51,-0.1800000000000006,0.25,-0.7200000000000024,5.4725,0.16500000000042211,0.1800000000000006,0.7200000000000024,1,-0.297828163811673,NORMAL
46224,46224,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 06:15:00,5.66,0.1500000000000003,0.25,0.6000000000000014,5.555,0.1519868415361705,0.1500000000000003,0.6000000000000014,1,-0.2996343806361405,NORMAL
46225,46225,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 06:30:00,5.41,-0.25,0.25,-1.0,5.567500000000001,0.13124404748460514,0.25,1.0,1,-0.2912470167132821,NORMAL
46226,46226,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 06:45:00,5.33,-0.08,0.25,-0.3200000000000003,5.4775,0.14221462653376912,0.08,0.3200000000000003,1,-0.2918389471759055,NORMAL
46227,46227,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 07:00:00,5.58,0.25,0.25,1.0,5.494999999999999,0.1515475722893853,0.25,1.0,1,-0.2935376979596924,NORMAL
46228,46228,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 07:15:00,5.41,-0.1699999999999999,0.25,-0.6799999999999997,5.432500000000001,0.10531698185385467,0.1699999999999999,0.6799999999999997,1,-0.2927280433324674,NORMAL
46229,46229,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 07:30:00,5.47,0.0599999999999996,0.25,0.2399999999999984,5.4475,0.10531698185385611,0.0599999999999996,0.2399999999999984,1,-0.2892791676055318,NORMAL
46230,46230,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 07:45:00,5.62,0.1500000000000003,0.25,0.6000000000000014,5.52,0.09695359714904989,0.1500000000000003,0.6000000000000014,1,-0.2962633071044652,NORMAL
46231,46231,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 08:00:00,5.54,-0.08,0.25,-0.3200000000000003,5.510000000000001,0.09055385138214747,0.08,0.3200000000000003,1,-0.2929846573977235,NORMAL
46232,46232,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 08:15:00,5.42,-0.1200000000000001,0.25,-0.4800000000000004,5.5125,0.08693867570577223,0.1200000000000001,0.4800000000000004,1,-0.29244841851771114,NORMAL
46233,46233,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 08:30:00,5.51,0.0899999999999998,0.25,0.3599999999999994,5.5225,0.08261355821014063,0.0899999999999998,0.3599999999999994,1,-0.2935743130752705,NORMAL
46234,46234,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 08:45:00,5.51,0.0,0.25,0.0,5.494999999999999,0.0519615242284106,0.0,0.0,1,-0.26310493323409406,NORMAL
46235,46235,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 09:00:00,5.33,-0.1799999999999997,0.25,-0.7199999999999989,5.4425,0.08616843969887464,0.1799999999999997,0.7199999999999989,1,-0.2896034218251124,NORMAL
46236,46236,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 09:15:00,5.58,0.25,0.25,1.0,5.4825,0.10688779163281206,0.25,1.0,1,-0.29004197543059257,NORMAL
46237,46237,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 09:30:00,5.57,-0.0099999999999997,0.25,-0.0399999999999991,5.4975,0.11586630226316781,0.0099999999999997,0.0399999999999991,1,-0.28081795484698197,NORMAL
46238,46238,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 09:45:00,5.19,-0.3799999999999999,0.25,-1.5199999999999996,5.4175,0.19067861267974298,0.3799999999999999,1.5199999999999996,1,-0.2751229801267512,NORMAL
46239,46239,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 10:00:00,5.39,0.1999999999999993,0.25,0.7999999999999972,5.4325,0.18373440976984073,0.1999999999999993,0.7999999999999972,1,-0.2943370004640242,NORMAL
46240,46240,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 10:15:00,5.04,-0.3499999999999996,0.25,-1.3999999999999986,5.2975,0.23142673426695748,0.3499999999999996,1.3999999999999986,1,-0.27280864169940294,NORMAL
46245,46245,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 11:30:00,4.2,-0.8399999999999999,1.25,-0.6719999999999999,4.955,0.5233545643253036,0.8399999999999999,0.6719999999999999,1,-0.209185168236116,NORMAL
46247,46247,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 12:00:00,4.2,0.0,0.5,0.0,4.7075,0.6031790778865951,0.0,0.0,1,-0.20789187088150346,NORMAL
46253,46253,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 13:30:00,4.2,0.0,1.5,0.0,4.41,0.42000000000013954,0.0,0.0,1,-0.2170440318915775,NORMAL
46254,46254,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 13:45:00,4.21,0.0099999999999997,0.25,0.0399999999999991,4.202500000000001,0.005000000011285237,0.0099999999999997,0.0399999999999991,1,-0.23072913408814266,NORMAL
46255,46255,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 14:00:00,4.21,0.0,0.25,0.0,4.205,0.00577350270167425,0.0,0.0,1,-0.21865076386783905,NORMAL
46256,46256,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 14:15:00,4.2,-0.0099999999999997,0.25,-0.0399999999999991,4.205,0.00577350270167425,0.0099999999999997,0.0399999999999991,1,-0.23072913408814266,NORMAL
46258,46258,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 14:45:00,4.2,0.0,0.5,0.0,4.205,0.00577350270167425,0.0,0.0,1,-0.21865076386783905,NORMAL
46259,46259,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 15:00:00,4.35,0.1499999999999994,0.25,0.5999999999999979,4.24,0.07348469228426871,0.1499999999999994,0.5999999999999979,1,-0.2516997092503181,NORMAL
46261,46261,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 15:30:00,4.34,-0.0099999999999997,0.5,-0.0199999999999995,4.2725,0.08381527307188358,0.0099999999999997,0.0199999999999995,1,-0.23623085716006187,NORMAL
46264,46264,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 16:15:00,5.36,1.0200000000000005,0.75,1.3600000000000003,4.5625,0.5360581436126635,1.0200000000000005,1.3600000000000003,1,-0.19860858094809808,NORMAL
46266,46266,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 16:45:00,4.92,-0.4400000000000004,0.5,-0.8800000000000008,4.7425,0.4929080373999387,0.4400000000000004,0.8800000000000008,1,-0.24200190925095483,NORMAL
46267,46267,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 17:00:00,5.29,0.3700000000000001,0.25,1.4800000000000004,4.9775,0.4667886745271335,0.3700000000000001,1.4800000000000004,1,-0.24731205185625865,NORMAL
46268,46268,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 17:15:00,4.81,-0.4800000000000004,0.25,-1.9200000000000017,5.095,0.27086281890802394,0.4800000000000004,1.9200000000000017,1,-0.2528219238508493,NORMAL
46269,46269,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 17:30:00,5.2,0.3900000000000005,0.25,1.5600000000000025,5.055,0.226936114358498,0.3900000000000005,1.5600000000000025,1,-0.26506911991450405,NORMAL
46270,46270,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 17:45:00,5.69,0.4900000000000002,0.25,1.9600000000000009,5.2475000000000005,0.36114401559507797,0.4900000000000002,1.9600000000000009,1,-0.25261686990565946,NORMAL
46271,46271,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 18:00:00,5.37,-0.3200000000000003,0.25,-1.2800000000000011,5.2675,0.366458274114264,0.3200000000000003,1.2800000000000011,1,-0.2716356802033945,NORMAL
46272,46272,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 18:15:00,5.86,0.4900000000000002,0.25,1.9600000000000009,5.529999999999999,0.2994439290865839,0.4900000000000002,1.9600000000000009,1,-0.2599374886671673,NORMAL
46273,46273,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 18:30:00,5.48,-0.3799999999999999,0.25,-1.5199999999999996,5.6,0.21832697191783865,0.3799999999999999,1.5199999999999996,1,-0.2798595418694391,NORMAL
46274,46274,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 18:45:00,5.45,-0.0300000000000002,0.25,-0.120000000000001,5.540000000000001,0.21832697191783523,0.0300000000000002,0.120000000000001,1,-0.28369879350973953,NORMAL
46275,46275,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 19:00:00,5.42,-0.0300000000000002,0.25,-0.120000000000001,5.5525,0.20645822822097665,0.0300000000000002,0.120000000000001,1,-0.28316355827148915,NORMAL
46276,46276,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 19:15:00,5.27,-0.1500000000000003,0.25,-0.6000000000000014,5.405,0.09327379053164643,0.1500000000000003,0.6000000000000014,1,-0.2921003733010927,NORMAL
46277,46277,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 19:30:00,5.35,0.08,0.25,0.3200000000000003,5.3725000000000005,0.08015609771028456,0.08,0.3200000000000003,1,-0.2864303091336222,NORMAL
46278,46278,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 19:45:00,5.55,0.2000000000000001,0.25,0.8000000000000007,5.397499999999999,0.11870832602142078,0.2000000000000001,0.8000000000000007,1,-0.2957570924481345,NORMAL
46279,46279,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 20:00:00,5.47,-0.08,0.25,-0.3200000000000003,5.41,0.12436505404175327,0.08,0.3200000000000003,1,-0.2931227262685638,NORMAL
46280,46280,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 20:15:00,5.62,0.1500000000000003,0.25,0.6000000000000014,5.4975000000000005,0.11586630226318388,0.1500000000000003,0.6000000000000014,1,-0.2978361521584127,NORMAL
46281,46281,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 20:30:00,5.32,-0.2999999999999998,0.25,-1.1999999999999993,5.49,0.12884098726780704,0.2999999999999998,1.1999999999999993,1,-0.28233804134908974,NORMAL
46282,46282,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 20:45:00,5.4,0.08,0.25,0.3200000000000003,5.452500000000001,0.1273773920291287,0.08,0.3200000000000003,1,-0.29237358024122184,NORMAL
46283,46283,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 21:00:00,5.61,0.2099999999999999,0.25,0.8399999999999999,5.4875,0.15085865349218944,0.2099999999999999,0.8399999999999999,1,-0.29879856984802516,NORMAL
46284,46284,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 21:15:00,5.42,-0.1900000000000004,0.25,-0.7600000000000016,5.4375,0.1228481447430474,0.1900000000000004,0.7600000000000016,1,-0.2949913359166359,NORMAL
46285,46285,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 21:30:00,5.56,0.1399999999999996,0.25,0.5599999999999987,5.4975,0.10340051579566722,0.1399999999999996,0.5599999999999987,1,-0.294949586658443,NORMAL
46286,46286,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 21:45:00,5.44,-0.1199999999999992,0.25,-0.4799999999999969,5.5075,0.09215023964597298,0.1199999999999992,0.4799999999999969,1,-0.2938620310001355,NORMAL
46287,46287,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 22:00:00,5.27,-0.1700000000000008,0.25,-0.6800000000000033,5.4225,0.11898879499127223,0.1700000000000008,0.6800000000000033,1,-0.2927534303639896,NORMAL
46288,46288,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 22:15:00,5.51,0.2400000000000002,0.25,0.9600000000000009,5.444999999999999,0.12662279942204527,0.2400000000000002,0.9600000000000009,1,-0.29312846588734703,NORMAL
46289,46289,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 22:45:00,5.57,0.0600000000000005,0.5,0.120000000000001,5.4475,0.1297112177112769,0.0600000000000005,0.120000000000001,1,-0.2887316414602104,NORMAL
46290,46290,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 23:00:00,5.29,-0.2800000000000002,0.25,-1.120000000000001,5.41,0.15231546211774236,0.2800000000000002,1.120000000000001,1,-0.28612453913106833,NORMAL
46291,46291,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 23:15:00,5.26,-0.0300000000000002,0.25,-0.120000000000001,5.4075,0.1554295124275782,0.0300000000000002,0.120000000000001,1,-0.2824062131775928,NORMAL
46292,46292,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 23:30:00,5.52,0.2599999999999998,0.25,1.0399999999999991,5.41,0.15769168230064667,0.2599999999999998,1.0399999999999991,1,-0.2912855569086161,NORMAL
46293,46293,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-07 23:45:00,5.46,-0.0599999999999996,0.25,-0.2399999999999984,5.3825,0.12711543310500917,0.0599999999999996,0.2399999999999984,1,-0.2905661356418307,NORMAL
46294,46294,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-08 00:00:00,5.52,0.0599999999999996,0.25,0.2399999999999984,5.44,0.12328828005995568,0.0599999999999996,0.2399999999999984,1,-0.2909170989085111,NORMAL
46295,46295,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-08 00:15:00,5.25,-0.2699999999999996,0.25,-1.0799999999999983,5.4375,0.12816005618031703,0.2699999999999996,1.0799999999999983,1,-0.2861493032329514,NORMAL
46296,46296,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-08 00:30:00,5.47,0.2199999999999997,0.25,0.879999999999999,5.425,0.11958260743160659,0.2199999999999997,0.879999999999999,1,-0.2947053371051949,NORMAL
46297,46297,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-08 00:45:00,5.59,0.1200000000000001,0.25,0.4800000000000004,5.4575,0.14682756326206525,0.1200000000000001,0.4800000000000004,1,-0.29724064475775697,NORMAL
46298,46298,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-08 01:00:00,5.4,-0.1899999999999995,0.25,-0.759999999999998,5.4275,0.14198004554681315,0.1899999999999995,0.759999999999998,1,-0.29647994242902415,NORMAL
46299,46299,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-08 01:15:00,5.5,0.0999999999999996,0.25,0.3999999999999986,5.49,0.07874007874102666,0.0999999999999996,0.3999999999999986,1,-0.29302897652909043,NORMAL
46300,46300,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-08 01:30:00,5.5,0.0,0.25,0.0,5.4975000000000005,0.07762087348222274,0.0,0.0,1,-0.2651355116224079,NORMAL
46301,46301,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-08 01:45:00,5.28,-0.2199999999999997,0.25,-0.879999999999999,5.42,0.10456258094306511,0.2199999999999997,0.879999999999999,1,-0.29023602265870163,NORMAL
46302,46302,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-08 02:00:00,5.65,0.3700000000000001,0.25,1.4800000000000004,5.482500000000001,0.15239750654175074,0.3700000000000001,1.4800000000000004,1,-0.2795413787938921,NORMAL
46303,46303,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-03-08 02:15:00,5.42,-0.2300000000000004,0.25,-0.9200000000000016,5.4624999999999995,0.15456929406194891,0.2300000000000004,0.9200000000000016,1,-0.2933325374792576,NORMAL
