_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly River Water Discharge (m3/sec),discharge_change_m3s,time_difference_hours,discharge_rate_m3s_per_hour
49560,49560,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 11:00:00,9.09,0.22000000000000064,0.25,0.8800000000000026
49561,49561,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 11:15:00,8.39,-0.6999999999999993,0.25,-2.799999999999997
49562,49562,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 11:30:00,9.04,0.6499999999999986,0.25,2.5999999999999943
49563,49563,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 11:45:00,8.97,-0.06999999999999851,0.25,-0.27999999999999403
49564,49564,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 12:00:00,8.94,-0.030000000000001137,0.25,-0.12000000000000455
49565,49565,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 12:15:00,8.69,-0.25,0.25,-1.0
49566,49566,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 12:30:00,9.11,0.41999999999999993,0.25,1.6799999999999997
49567,49567,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 12:45:00,8.67,-0.4399999999999995,0.25,-1.759999999999998
49568,49568,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 13:00:00,8.89,0.22000000000000064,0.25,0.8800000000000026
49569,49569,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 13:15:00,9.34,0.4499999999999993,0.25,1.7999999999999972
49570,49570,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 13:30:00,9.66,0.3200000000000003,0.25,1.2800000000000011
49571,49571,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 13:45:00,9.41,-0.25,0.25,-1.0
49572,49572,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 14:00:00,8.73,-0.6799999999999997,0.25,-2.719999999999999
49573,49573,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 14:15:00,9.35,0.6199999999999992,0.25,2.479999999999997
49574,49574,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 14:30:00,8.85,-0.5,0.25,-2.0
49575,49575,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 14:45:00,9.36,0.5099999999999998,0.25,2.039999999999999
49576,49576,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 15:00:00,9.28,-0.08000000000000007,0.25,-0.3200000000000003
49577,49577,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 15:15:00,9.33,0.05000000000000071,0.25,0.20000000000000284
49578,49578,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 15:30:00,9.21,-0.11999999999999922,0.25,-0.4799999999999969
49579,49579,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 15:45:00,9.21,0.0,0.25,0.0
49580,49580,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 16:00:00,9.2,-0.010000000000001563,0.25,-0.04000000000000625
49581,49581,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 16:15:00,9.46,0.26000000000000156,0.25,1.0400000000000063
49582,49582,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 16:30:00,9.46,0.0,0.25,0.0
49583,49583,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 16:45:00,9.62,0.15999999999999837,0.25,0.6399999999999935
49584,49584,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 17:00:00,9.31,-0.3099999999999987,0.25,-1.2399999999999949
49585,49585,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 17:15:00,9.38,0.07000000000000028,0.25,0.28000000000000114
49586,49586,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 17:30:00,9.55,0.16999999999999993,0.25,0.6799999999999997
49587,49587,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 17:45:00,9.91,0.35999999999999943,0.25,1.4399999999999977
49588,49588,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 18:00:00,14.9,4.99,0.25,19.96
49589,49589,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 18:15:00,22.48,7.58,0.25,30.32
49590,49590,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 18:30:00,16.8,-5.68,0.25,-22.72
49591,49591,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 18:45:00,10.11,-6.690000000000001,0.25,-26.760000000000005
49592,49592,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 19:00:00,9.19,-0.9199999999999999,0.25,-3.6799999999999997
49593,49593,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 19:15:00,10.1,0.9100000000000001,0.25,3.6400000000000006
49594,49594,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 19:30:00,9.87,-0.23000000000000043,0.25,-0.9200000000000017
49595,49595,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 19:45:00,9.76,-0.10999999999999943,0.25,-0.4399999999999977
49596,49596,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 20:00:00,9.72,-0.03999999999999915,0.25,-0.1599999999999966
49597,49597,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 20:15:00,9.52,-0.20000000000000107,0.25,-0.8000000000000043
49598,49598,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 20:30:00,9.63,0.11000000000000121,0.25,0.44000000000000483
49599,49599,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 20:45:00,9.37,-0.26000000000000156,0.25,-1.0400000000000063
49600,49600,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 21:00:00,9.38,0.010000000000001563,0.25,0.04000000000000625
49601,49601,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 21:15:00,9.47,0.08999999999999986,0.25,0.35999999999999943
49602,49602,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 21:30:00,9.36,-0.11000000000000121,0.25,-0.44000000000000483
49603,49603,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 21:45:00,9.56,0.20000000000000107,0.25,0.8000000000000043
49604,49604,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 22:00:00,9.33,-0.23000000000000043,0.25,-0.9200000000000017
49605,49605,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 22:15:00,9.67,0.33999999999999986,0.25,1.3599999999999994
49606,49606,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 22:30:00,9.22,-0.4499999999999993,0.25,-1.7999999999999972
49607,49607,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 22:45:00,9.54,0.3199999999999985,0.25,1.279999999999994
49608,49608,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 23:00:00,9.74,0.20000000000000107,0.25,0.8000000000000043
49609,49609,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 23:15:00,9.24,-0.5,0.25,-2.0
49610,49610,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 23:30:00,9.67,0.4299999999999997,0.25,1.7199999999999989
49611,49611,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-28 23:45:00,9.75,0.08000000000000007,0.25,0.3200000000000003
49612,49612,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 00:00:00,9.16,-0.5899999999999999,0.25,-2.3599999999999994
49613,49613,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 00:15:00,9.69,0.5299999999999994,0.25,2.1199999999999974
49614,49614,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 00:30:00,9.24,-0.4499999999999993,0.25,-1.7999999999999972
49615,49615,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 00:45:00,9.82,0.5800000000000001,0.25,2.3200000000000003
49616,49616,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 01:00:00,9.32,-0.5,0.25,-2.0
49617,49617,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 01:15:00,9.25,-0.07000000000000028,0.25,-0.28000000000000114
49618,49618,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 01:30:00,9.66,0.41000000000000014,0.25,1.6400000000000006
49619,49619,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 01:45:00,9.09,-0.5700000000000003,0.25,-2.280000000000001
49620,49620,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 02:00:00,9.62,0.5299999999999994,0.25,2.1199999999999974
49621,49621,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 02:15:00,9.93,0.3100000000000005,0.25,1.240000000000002
49622,49622,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 02:30:00,9.29,-0.6400000000000006,0.25,-2.5600000000000023
49623,49623,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 02:45:00,9.26,-0.02999999999999936,0.25,-0.11999999999999744
49624,49624,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 03:00:00,9.61,0.34999999999999964,0.25,1.3999999999999986
49625,49625,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 03:15:00,9.22,-0.3899999999999988,0.25,-1.5599999999999952
49626,49626,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 03:30:00,9.48,0.2599999999999998,0.25,1.0399999999999991
49627,49627,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 03:45:00,9.49,0.009999999999999787,0.25,0.03999999999999915
49628,49628,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 04:00:00,9.4,-0.08999999999999986,0.25,-0.35999999999999943
49629,49629,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 04:15:00,9.44,0.03999999999999915,0.25,0.1599999999999966
49630,49630,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 04:30:00,9.41,-0.02999999999999936,0.25,-0.11999999999999744
49631,49631,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 04:45:00,9.47,0.0600000000000005,0.25,0.240000000000002
49632,49632,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 05:00:00,9.56,0.08999999999999986,0.25,0.35999999999999943
49633,49633,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 05:15:00,9.63,0.07000000000000028,0.25,0.28000000000000114
49634,49634,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 05:45:00,9.5,-0.13000000000000078,0.5,-0.26000000000000156
49635,49635,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 06:00:00,10.1,0.5999999999999996,0.25,2.3999999999999986
49636,49636,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 06:15:00,9.35,-0.75,0.25,-3.0
49637,49637,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 06:30:00,9.09,-0.2599999999999998,0.25,-1.0399999999999991
49638,49638,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 06:45:00,9.67,0.5800000000000001,0.25,2.3200000000000003
49639,49639,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 07:00:00,9.66,-0.009999999999999787,0.25,-0.03999999999999915
49640,49640,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 07:15:00,9.35,-0.3100000000000005,0.25,-1.240000000000002
49641,49641,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 07:30:00,9.42,0.07000000000000028,0.25,0.28000000000000114
49642,49642,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 07:45:00,9.45,0.02999999999999936,0.25,0.11999999999999744
49643,49643,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 08:00:00,9.64,0.19000000000000128,0.25,0.7600000000000051
49644,49644,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 08:15:00,9.29,-0.3500000000000014,0.25,-1.4000000000000057
49645,49645,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 08:30:00,9.33,0.040000000000000924,0.25,0.1600000000000037
49646,49646,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 08:45:00,9.58,0.25,0.25,1.0
49647,49647,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 09:00:00,9.73,0.15000000000000036,0.25,0.6000000000000014
49648,49648,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 09:15:00,9.38,-0.34999999999999964,0.25,-1.3999999999999986
49649,49649,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 09:30:00,9.42,0.03999999999999915,0.25,0.1599999999999966
49650,49650,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 09:45:00,9.74,0.3200000000000003,0.25,1.2800000000000011
49651,49651,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 10:00:00,9.69,-0.05000000000000071,0.25,-0.20000000000000284
49652,49652,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 10:15:00,9.45,-0.2400000000000002,0.25,-0.9600000000000009
49653,49653,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 10:30:00,9.56,0.11000000000000121,0.25,0.44000000000000483
49654,49654,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 10:45:00,9.39,-0.16999999999999993,0.25,-0.6799999999999997
49655,49655,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 11:00:00,9.45,0.05999999999999872,0.25,0.23999999999999488
49656,49656,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 11:15:00,9.62,0.16999999999999993,0.25,0.6799999999999997
49657,49657,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 11:30:00,9.66,0.040000000000000924,0.25,0.1600000000000037
49658,49658,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 11:45:00,9.02,-0.6400000000000006,0.25,-2.5600000000000023
49659,49659,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 12:00:00,9.46,0.4400000000000013,0.25,1.7600000000000051
49660,49660,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 12:15:00,9.34,-0.120000000000001,0.25,-0.480000000000004
49661,49661,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 12:30:00,9.27,-0.07000000000000028,0.25,-0.28000000000000114
49662,49662,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 12:45:00,9.63,0.3600000000000012,0.25,1.4400000000000048
49663,49663,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 13:00:00,9.71,0.08000000000000007,0.25,0.3200000000000003
49664,49664,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 13:15:00,9.37,-0.34000000000000163,0.25,-1.3600000000000065
49665,49665,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 13:30:00,9.64,0.27000000000000135,0.25,1.0800000000000054
49666,49666,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 13:45:00,9.7,0.05999999999999872,0.25,0.23999999999999488
49667,49667,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 14:00:00,9.31,-0.3899999999999988,0.25,-1.5599999999999952
49668,49668,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 14:15:00,9.56,0.25,0.25,1.0
49669,49669,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 14:30:00,9.85,0.28999999999999915,0.25,1.1599999999999966
49670,49670,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 14:45:00,9.35,-0.5,0.25,-2.0
49671,49671,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 15:00:00,9.73,0.3800000000000008,0.25,1.5200000000000031
49672,49672,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 15:15:00,9.86,0.129999999999999,0.25,0.519999999999996
49673,49673,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 15:30:00,9.71,-0.14999999999999858,0.25,-0.5999999999999943
49674,49674,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 15:45:00,9.43,-0.28000000000000114,0.25,-1.1200000000000045
49675,49675,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 16:00:00,9.52,0.08999999999999986,0.25,0.35999999999999943
49676,49676,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 16:15:00,9.82,0.3000000000000007,0.25,1.2000000000000028
49677,49677,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 16:30:00,9.9,0.08000000000000007,0.25,0.3200000000000003
49678,49678,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 16:45:00,9.41,-0.4900000000000002,0.25,-1.9600000000000009
49679,49679,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 17:00:00,9.09,-0.3200000000000003,0.25,-1.2800000000000011
49680,49680,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 17:15:00,9.16,0.07000000000000028,0.25,0.28000000000000114
49681,49681,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 17:30:00,9.11,-0.05000000000000071,0.25,-0.20000000000000284
49682,49682,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 17:45:00,9.67,0.5600000000000005,0.25,2.240000000000002
49683,49683,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 18:00:00,9.61,-0.0600000000000005,0.25,-0.240000000000002
49684,49684,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 18:15:00,9.84,0.23000000000000043,0.25,0.9200000000000017
49685,49685,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 18:30:00,9.7,-0.14000000000000057,0.25,-0.5600000000000023
49686,49686,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 18:45:00,9.71,0.010000000000001563,0.25,0.04000000000000625
49687,49687,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 19:00:00,9.66,-0.05000000000000071,0.25,-0.20000000000000284
49688,49688,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 19:15:00,9.51,-0.15000000000000036,0.25,-0.6000000000000014
49689,49689,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 19:30:00,9.08,-0.4299999999999997,0.25,-1.7199999999999989
49690,49690,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 19:45:00,9.5,0.41999999999999993,0.25,1.6799999999999997
49691,49691,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 20:00:00,9.19,-0.3100000000000005,0.25,-1.240000000000002
49692,49692,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 20:15:00,9.6,0.41000000000000014,0.25,1.6400000000000006
49693,49693,Lambagarh,CWC,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.66472222,79.5175,2026-05-29 20:30:00,9.74,0.14000000000000057,0.25,0.5600000000000023
