site_id,site_name,site_cluster,village_name,urban_local_body_name,ward_name,block_name,district_name,matched_settlement_id,matched_address,latitude,longitude,coordinate_confidence,coordinate_match_method,school_category_code,school_type_code,total_classrooms,good_classrooms,minor_repair_classrooms,major_repair_classrooms,normal_classroom_capacity,temporary_capacity,available_capacity,building_score,road_score,water_score,electricity_score,land_score,boundary_wall_score,safety_score,accessibility_score,capacity_score,infrastructure_score,facility_suitability_score,safe_site_score,nearest_settlement_id,nearest_settlement_name,nearest_settlement_distance_km,site_status
8127154,Educational Facility,Gochar-Municipality,,Gochar-Municipality,"Gochar (NP) -Panaai Talli, Palsaari Ward No.4",,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,8,8,0,0,200,100.0,100,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,24.242,85.0,81.061,71.23,,,,HIGH_SUITABILITY
4119608,Educational Facility,Sarkot,Sarkot,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,4,4,0,0,100,50.0,50,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,12.121,90.0,78.03,67.74,,,,MEDIUM_SUITABILITY
5472174,Educational Facility,Alkot,Alkot,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,66.667,40.0,6.061,85.0,58.182,45.54,,,,LOW_SUITABILITY
4767357,Educational Facility,Tangni Talli,Tangni Talli,,,Joshimath,CHAMOLI,SETTLEMENT_40842,Tangni talli,30.477567,79.463872,MEDIUM,VILLAGE_NAME,1,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,9.091,75.0,77.273,64.43,SETTLEMENT_40842,Tangni talli,0.0,MEDIUM_SUITABILITY
6630562,Educational Facility,Bhatiyana,Bhatiyana,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
9700057,Educational Facility,Jaiti Bhatkoti,Jaiti Bhatkoti,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
3753644,Educational Facility,Bachher,Bachher,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,6.061,75.0,76.515,63.37,,,,MEDIUM_SUITABILITY
6253828,Educational Facility,Pindawali,Pindawali,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,5,5,0,0,125,62.5,62,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,15.152,90.0,63.788,50.8,,,,MEDIUM_SUITABILITY
1326250,Educational Facility,Farakande Talli,Farakande Talli,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,6,6,0,0,150,75.0,75,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,18.182,90.0,64.545,51.86,,,,MEDIUM_SUITABILITY
2769459,Educational Facility,Kurad,Kurad,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,7,3,2,2,75,37.5,38,42.857,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,45.13,41.82,,,,LOW_SUITABILITY
3600749,Educational Facility,Neeladi,Neeladi,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,5,5,0,0,125,62.5,62,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,15.152,90.0,63.788,50.8,,,,MEDIUM_SUITABILITY
4763761,Educational Facility,Gwaldam State,Gwaldam State,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,10,10,0,0,250,125.0,125,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,30.303,90.0,82.576,74.11,,,,HIGH_SUITABILITY
9989722,Educational Facility,Umatta,Umatta,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,8,4,2,2,100,50.0,50,50.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,12.121,90.0,63.03,61.74,,,,MEDIUM_SUITABILITY
9485041,Educational Facility,Ramani,Ramani,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
3472550,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Kothiyaal Gaon Ward No.10,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,13,7,3,3,175,87.5,88,53.846,100.0,100.0,100.0,100.0,0.0,100.0,100.0,21.212,90.0,66.457,65.39,,,,MEDIUM_SUITABILITY
3480391,Educational Facility,Chhinka,Chhinka,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,10,8,2,0,200,100.0,100,80.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,24.242,90.0,60.061,51.58,,,,MEDIUM_SUITABILITY
8352916,Educational Facility,Shrigadh,Shrigadh,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
9145173,Educational Facility,Uttaraun,Uttaraun,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,6,6,0,0,150,75.0,75,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,18.182,85.0,79.545,69.11,,,,MEDIUM_SUITABILITY
8837613,Educational Facility,Bachher,Bachher,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,6.061,75.0,76.515,63.37,,,,MEDIUM_SUITABILITY
4373938,Educational Facility,Kandai,Kandai,,,Dewal,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
2321745,Educational Facility,Palchhuni,Palchhuni,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
5552260,Educational Facility,Ghatiyana Laga Dungri,Ghatiyana Laga Dungri,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
7889047,Educational Facility,Chamoli Gopeshwar-Municipality,,Chamoli Gopeshwar-Municipality,Chamoli Gopeshwar (MB) -Gopeshwer Gaon Ward No.2,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,4,4,0,0,100,50.0,50,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,12.121,100.0,78.03,69.24,,,,MEDIUM_SUITABILITY
1217529,Educational Facility,Kurar Gunth,Kurar Gunth,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
6655797,Educational Facility,Sare Gwar,Sare Gwar,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
4848964,Educational Facility,Sunaun,Sunaun,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,0.0,0.0,66.667,100.0,9.091,70.0,73.939,62.35,,,,MEDIUM_SUITABILITY
1085623,Educational Facility,Gochar-Municipality,,Gochar-Municipality,"Gochar (NP) -Shail, Basantpur Ghali Ward No.3",,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
6630117,Educational Facility,Pandukaswar,Pandukaswar,,,Joshimath,CHAMOLI,SETTLEMENT_40813,Pandukaswar,30.633418,79.548607,MEDIUM,VILLAGE_NAME,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6.061,100.0,76.515,67.12,SETTLEMENT_40813,Pandukaswar,0.0,MEDIUM_SUITABILITY
2466408,Educational Facility,Gudam,Gudam,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,9.091,85.0,62.273,47.93,,,,LOW_SUITABILITY
9833812,Educational Facility,PIPALKOTI-Town Panchayat,,PIPALKOTI-Town Panchayat,Peepalkoti (NP)- Naurakh Peepalkoti Ward No.1,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,6.061,85.0,76.515,64.87,,,,MEDIUM_SUITABILITY
6417473,Educational Facility,Farson,Farson,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,11,11,0,0,275,137.5,138,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33.333,100.0,83.333,76.67,,,,HIGH_SUITABILITY
1672150,Educational Facility,Jhijhoni,Jhijhoni,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,8,3,4,4,0,0,100,50.0,50,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,12.121,90.0,63.03,49.74,,,,LOW_SUITABILITY
4055824,Educational Facility,Siran,Siran,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,9.091,100.0,62.273,50.18,,,,MEDIUM_SUITABILITY
8443575,Educational Facility,Tamundi,Tamundi,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
2121748,Educational Facility,Ratgaon Chak,Ratgaon Chak,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,12,5,7,0,125,62.5,62,41.667,0.0,100.0,100.0,0.0,0.0,100.0,40.0,15.152,75.0,46.288,41.55,,,,LOW_SUITABILITY
5625782,Educational Facility,Durmi,Durmi,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,5,5,0,0,125,62.5,62,100.0,0.0,100.0,100.0,100.0,0.0,66.667,40.0,15.152,85.0,60.455,48.72,,,,LOW_SUITABILITY
9720014,Educational Facility,Melkhet,Melkhet,,,Dewal,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
5000058,Educational Facility,Khanni,Khanni,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
3397100,Educational Facility,Gunad Sera,Gunad Sera,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
8874420,Educational Facility,Joshimath-Municipality,,Joshimath-Municipality,Joshimath (MB) - Sunil Ward No.7,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,3,3,15,15,0,0,375,187.5,188,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,45.455,75.0,86.364,77.16,,,,HIGH_SUITABILITY
9389443,Educational Facility,Sunali,Sunali,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6.061,100.0,76.515,67.12,,,,MEDIUM_SUITABILITY
7747536,Educational Facility,Joshimath-Municipality,,Joshimath-Municipality,Joshimath (MB) - Uper Bazaar-Daando Ward No.6,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,8,8,0,0,200,100.0,100,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,24.242,85.0,66.061,53.23,,,,MEDIUM_SUITABILITY
1956564,Educational Facility,Silanga/Silangi,Silanga/Silangi,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
7285769,Educational Facility,Valli,Valli,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
4054814,Educational Facility,Karnaprayag-Municipality,,Karnaprayag-Municipality,Karnaprayag (NP) - Uper Bazaar Ward No.7,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,12,12,0,0,300,150.0,150,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,36.364,90.0,84.091,76.23,,,,HIGH_SUITABILITY
5689455,Educational Facility,Umrakot Urf Baidanu,Umrakot Urf Baidanu,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,5,2,1,2,50,25.0,25,40.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,58.515,58.42,,,,MEDIUM_SUITABILITY
7959420,Educational Facility,Gwaldam State,Gwaldam State,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,6,6,0,0,150,75.0,75,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,18.182,100.0,79.545,71.36,,,,HIGH_SUITABILITY
6749423,Educational Facility,Rohira,Rohira,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,5,5,0,0,125,62.5,62,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,15.152,85.0,78.788,68.05,,,,MEDIUM_SUITABILITY
1510896,Educational Facility,Kumartoli,Kumartoli,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,6,3,15,15,0,0,375,187.5,188,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,45.455,100.0,71.364,62.91,,,,MEDIUM_SUITABILITY
2746066,Educational Facility,Pairi,Pairi,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,6.061,100.0,76.515,67.12,,,,MEDIUM_SUITABILITY
8089344,Educational Facility,Gwaldam State,Gwaldam State,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,8,8,0,0,200,100.0,100,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,24.242,85.0,81.061,71.23,,,,HIGH_SUITABILITY
6399550,Educational Facility,Dhamkar,Dhamkar,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,9.091,90.0,77.273,66.68,,,,MEDIUM_SUITABILITY
8153338,Educational Facility,Maroda,Maroda,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,100.0,40.0,6.061,75.0,61.515,45.37,,,,LOW_SUITABILITY
1994896,Educational Facility,Parawari,Parawari,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
1187959,Educational Facility,Vaan,Vaan,,,Dewal,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
8709546,Educational Facility,Girsa,Girsa,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
8694733,Educational Facility,POKHRI-Town Panchayat,,POKHRI-Town Panchayat,Pokhri (NP) -Vishaal Ward No. 5,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,9.091,100.0,62.273,50.18,,,,MEDIUM_SUITABILITY
1959556,Educational Facility,Dhamak,Dhamak,,,Pokhari,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,6.061,100.0,61.515,49.12,,,,LOW_SUITABILITY
4846774,Educational Facility,Kimoli,Kimoli,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
6188919,Educational Facility,Pandukaswar,Pandukaswar,,,Joshimath,CHAMOLI,SETTLEMENT_40813,Pandukaswar,30.633418,79.548607,MEDIUM,VILLAGE_NAME,5,3,9,5,4,0,125,62.5,62,55.556,100.0,100.0,100.0,100.0,0.0,100.0,100.0,15.152,90.0,65.455,63.47,SETTLEMENT_40813,Pandukaswar,0.0,MEDIUM_SUITABILITY
9285948,Educational Facility,Bhalgaon,Bhalgaon,,,Joshimath,CHAMOLI,SETTLEMENT_40852,Bhalgaon,30.519004,79.732875,MEDIUM,VILLAGE_NAME,4,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,SETTLEMENT_40852,Bhalgaon,0.0,LOW_SUITABILITY
4213259,Educational Facility,Pakhi,Pakhi,,,Joshimath,CHAMOLI,SETTLEMENT_40845,Pakhi,30.4656853,79.4513854,MEDIUM,VILLAGE_NAME,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,SETTLEMENT_40845,Pakhi,0.0,LOW_SUITABILITY
1624504,Educational Facility,Partha Chak Kuni,Partha Chak Kuni,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,5,5,0,0,125,62.5,62,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,15.152,90.0,63.788,50.8,,,,MEDIUM_SUITABILITY
9184139,Educational Facility,Haragarh,Haragarh,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,7,2,0,5,50,25.0,25,28.571,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,55.087,57.05,,,,MEDIUM_SUITABILITY
2194448,Educational Facility,Chopata,Chopata,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,9,7,1,1,175,87.5,88,77.778,0.0,100.0,100.0,100.0,0.0,100.0,40.0,21.212,90.0,58.636,50.26,,,,MEDIUM_SUITABILITY
1301064,Educational Facility,Gochar-Municipality,,Gochar-Municipality,"Gochar (NP) - Banderkhand, Dronagiri Ward No.7",,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,17,13,4,0,325,162.5,162,76.471,100.0,100.0,100.0,100.0,100.0,100.0,100.0,39.394,100.0,77.79,75.96,,,,HIGH_SUITABILITY
5948233,Educational Facility,Ganai,Ganai,,,Joshimath,CHAMOLI,SETTLEMENT_40851,Ganai,30.4729745,79.5020465,MEDIUM,VILLAGE_NAME,5,3,9,4,4,1,100,50.0,50,44.444,0.0,100.0,100.0,0.0,0.0,66.667,40.0,12.121,70.0,43.03,38.74,SETTLEMENT_40851,Ganai,0.0,LOW_SUITABILITY
6177610,Educational Facility,Tefna,Tefna,,,Karnaprayag,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,9,9,0,0,225,112.5,112,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,27.273,90.0,66.818,55.05,,,,MEDIUM_SUITABILITY
8539397,Educational Facility,Karnaprayag-Municipality,,Karnaprayag-Municipality,Karnaprayag (NP) - Uper Bazaar Ward No.7,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,10,10,0,0,250,125.0,125,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,30.303,85.0,82.576,73.36,,,,HIGH_SUITABILITY
3818141,Educational Facility,Malari,Malari,,,Joshimath,CHAMOLI,SETTLEMENT_40892,Malari,30.6845508,79.8893688,MEDIUM,VILLAGE_NAME,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,100.0,100.0,40.0,6.061,100.0,61.515,49.12,SETTLEMENT_40892,Malari,0.0,LOW_SUITABILITY
6549334,Educational Facility,Lodhala,Lodhala,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
1153140,Educational Facility,Tharali-Town Panchayat,,Tharali-Town Panchayat,Tharali (NP) - Uper Bazaar Tharali Ward No. 3,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,4,3,6,6,0,0,150,75.0,75,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,18.182,75.0,79.545,67.61,,,,MEDIUM_SUITABILITY
2345125,Educational Facility,Gwaldam State,Gwaldam State,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,0.0,66.667,40.0,6.061,70.0,58.182,43.29,,,,LOW_SUITABILITY
7265750,Educational Facility,Karnaprayag-Municipality,,Karnaprayag-Municipality,Karnaprayag (NP) -Tehseel Colony Ward No.4,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,14,14,0,0,350,175.0,175,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,42.424,100.0,85.606,79.85,,,,HIGH_SUITABILITY
1357302,Educational Facility,Ruriya Tal,Ruriya Tal,,,Gairsain,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.061,90.0,76.515,65.62,,,,MEDIUM_SUITABILITY
1806167,Educational Facility,Hans Koti,Hans Koti,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
3431355,Educational Facility,Koteshwar,Koteshwar,,,Dasholi,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,6.061,75.0,76.515,63.37,,,,MEDIUM_SUITABILITY
3045824,Educational Facility,Pandukaswar,Pandukaswar,,,Joshimath,CHAMOLI,SETTLEMENT_40813,Pandukaswar,30.633418,79.548607,MEDIUM,VILLAGE_NAME,4,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,0.0,100.0,66.667,100.0,9.091,80.0,73.939,63.85,SETTLEMENT_40813,Pandukaswar,0.0,MEDIUM_SUITABILITY
8997235,Educational Facility,Hans Koti,Hans Koti,,,Narayanbagar,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,5,3,8,8,0,0,200,100.0,100,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,24.242,90.0,66.061,53.98,,,,MEDIUM_SUITABILITY
1891167,Educational Facility,Kanol,Kanol,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
5472996,Educational Facility,Beradhar,Beradhar,,,Dewal,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,7,3,5,3,2,0,75,37.5,38,60.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,50.273,43.88,,,,LOW_SUITABILITY
1750713,Educational Facility,Chepadon,Chepadon,,,Tharali,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,5,5,0,0,125,62.5,62,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,15.152,85.0,78.788,68.05,,,,MEDIUM_SUITABILITY
2766295,Educational Facility,Luntara,Luntara,,,Ghat,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,6.061,90.0,61.515,47.62,,,,LOW_SUITABILITY
1492991,Educational Facility,POKHRI-Town Panchayat,,POKHRI-Town Panchayat,Pokhri (NP) -Pokhri Lower Ward No. 2,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,2,3,8,8,0,0,200,100.0,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,24.242,100.0,81.061,73.48,,,,HIGH_SUITABILITY
2438363,Educational Facility,Bank,Bank,,,Dewal,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,0.0,100.0,100.0,100.0,0.0,100.0,40.0,9.091,90.0,62.273,48.68,,,,LOW_SUITABILITY
7920886,Educational Facility,Gugali,Gugali,,,Augustmuni,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,2,2,0,0,50,25.0,25,100.0,0.0,100.0,100.0,0.0,100.0,100.0,40.0,6.061,85.0,61.515,46.87,,,,LOW_SUITABILITY
9815029,Educational Facility,Tharali-Town Panchayat,,Tharali-Town Panchayat,Tharali (NP) - Uper Bazaar Tharali Ward No. 3,,CHAMOLI,,,,,UNRESOLVED,UNRESOLVED,1,3,3,3,0,0,75,37.5,38,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,9.091,75.0,77.273,64.43,,,,MEDIUM_SUITABILITY
