Data Acquisition Time,_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Telemetry Hourly Rainfall (mm),rainfall_mm_1h,rainfall_mm_6h,rainfall_mm_24h,antecedent_rainfall_mm_15d,rainfall_change_mm,rainfall_rolling_mean_3obs,rainfall_rolling_std_3obs,rainfall_change_abs,anomaly_flag,anomaly_score,anomaly_label
2026-06-21 15:00:00,2368,2368,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,,,,,3.0,0.0,0.0,1,-0.07048526128470922,NORMAL
2026-06-21 18:00:00,2369,2369,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,7.5,7.5,,,3.0,4.5,5.25,3.181980515339464,4.5,1,-0.009824412093930812,NORMAL
2026-06-21 19:00:00,2370,2370,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,,,10.5,-5.5,4.166666666666667,2.9297326385411577,5.5,1,-0.05044744157021325,NORMAL
2026-06-22 13:00:00,2371,2371,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,12.5,-1.0,3.5,3.5,1.0,1,-0.08930601590286752,NORMAL
2026-06-22 14:00:00,2372,2372,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,13.5,-0.5,1.1666666666666667,0.7637626158259734,0.5,1,-0.14726504778587374,NORMAL
2026-06-22 23:00:00,2373,2373,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,14.0,0.0,0.6666666666666666,0.2886751345948131,0.0,1,-0.16049250148075733,NORMAL
2026-06-23 13:00:00,2374,2374,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,14.5,0.0,0.5,0.0,0.0,1,-0.1826173722600592,NORMAL
2026-06-23 16:00:00,2375,2375,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.5,4.5,,,15.0,4.0,1.8333333333333333,2.309401076758503,4.0,1,-0.06115517126691933,NORMAL
2026-06-24 18:00:00,2376,2376,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,6.0,6.0,,,19.5,1.5,3.6666666666666665,2.8431203515386634,1.5,1,-0.06794332058792618,NORMAL
2026-06-24 19:00:00,2377,2377,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,25.5,-5.5,3.6666666666666665,2.8431203515386634,5.5,1,-0.06259467997950563,NORMAL
2026-06-24 20:00:00,2378,2378,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,,,26.0,2.5,3.1666666666666665,2.7537852736430506,2.5,1,-0.10000783073148378,NORMAL
2026-06-24 21:00:00,2379,2379,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,29.0,-2.5,1.3333333333333333,1.4433756729740643,2.5,1,-0.12093490913656157,NORMAL
2026-06-26 03:00:00,2380,2380,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,6.0,6.0,,,29.5,5.5,3.1666666666666665,2.7537852736430506,5.5,1,-0.04768041248700644,NORMAL
2026-06-26 16:00:00,2381,2381,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,,,35.5,-4.0,2.8333333333333335,2.8431203515386634,4.0,1,-0.08951628782616683,NORMAL
2026-06-28 16:00:00,2382,2382,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,,,37.5,1.0,3.6666666666666665,2.081665999466132,1.0,1,-0.10859820182380048,NORMAL
2026-06-29 03:00:00,2383,2383,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,,,40.5,-1.5,2.1666666666666665,0.7637626158259715,1.5,1,-0.13348759742121052,NORMAL
2026-07-01 02:00:00,2384,2384,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,,,42.0,0.5,2.1666666666666665,0.7637626158259715,0.5,1,-0.13877185406950715,NORMAL
2026-07-01 03:00:00,2385,2385,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.0,4.0,,,44.0,2.0,2.5,1.3228756555322942,2.0,1,-0.11176205067674022,NORMAL
2026-07-01 04:00:00,2386,2386,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,6.0,6.0,,,48.0,2.0,4.0,1.9999999999999993,2.0,1,-0.08017605882201939,NORMAL
2026-07-01 05:00:00,2387,2387,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,54.0,-5.5,3.5,2.7838821814150103,5.5,1,-0.08250884333209535,NORMAL
2026-07-01 06:00:00,2388,2388,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,54.5,0.0,2.3333333333333335,3.1754264805429413,0.0,1,-0.11477033890870625,NORMAL
2026-07-01 07:00:00,2389,2389,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,14.5,,55.0,1.0,0.8333333333333334,0.5773502691896241,1.0,1,-0.0990518118649022,NORMAL
2026-07-01 08:00:00,2390,2390,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,14.5,,56.5,0.5,1.3333333333333333,0.7637626158259719,0.5,1,-0.1022727479042666,NORMAL
2026-07-01 09:00:00,2391,2391,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,11.0,,58.5,-1.5,1.3333333333333333,0.7637626158259719,1.5,1,-0.1057287984930777,NORMAL
2026-07-01 16:00:00,2392,2392,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,59.0,0.0,1.0,0.8660254037844376,0.0,1,-0.16036282811400432,NORMAL
2026-07-02 01:00:00,2393,2393,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,,,59.5,1.5,1.0,0.8660254037844376,1.5,1,-0.13983513965667443,NORMAL
2026-07-02 02:00:00,2394,2394,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.5,3.5,,,61.5,1.5,2.0,1.499999999999999,1.5,1,-0.12394005827591958,NORMAL
2026-07-02 03:00:00,2395,2395,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,23.5,23.5,,,65.0,20.0,9.666666666666666,12.003471720020558,20.0,-1,0.14209732158862332,ANOMALY
2026-07-02 04:00:00,2396,2396,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,,,88.5,-20.5,10.0,11.6940155635265,20.5,-1,0.10155473259369674,ANOMALY
2026-07-02 07:00:00,2397,2397,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,9.5,9.5,,,91.5,6.5,12.0,10.47616341987848,6.5,-1,0.08453763147409099,ANOMALY
2026-07-02 08:00:00,2398,2398,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,101.0,-9.0,4.333333333333333,4.645786621588789,9.0,1,-0.03811404122600831,NORMAL
2026-07-03 23:00:00,2399,2399,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,101.5,0.0,3.5,5.196152422706636,0.0,1,-0.07117085845158844,NORMAL
2026-07-04 00:00:00,2400,2400,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,20.0,20.0,,,102.0,19.5,7.0,11.258330249197703,19.5,-1,0.11523186751900683,ANOMALY
2026-07-04 01:00:00,2401,2401,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,7.0,7.0,,,122.0,-13.0,9.166666666666666,9.928914005737655,13.0,-1,0.053788464693592886,ANOMALY
2026-07-04 02:00:00,2402,2402,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,129.0,-6.5,9.166666666666666,9.928914005737653,6.5,-1,0.03549045867955336,ANOMALY
2026-07-05 04:00:00,2403,2403,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,129.5,0.0,2.6666666666666665,3.752776749732568,0.0,1,-0.10299247132365769,NORMAL
2026-07-05 05:00:00,2404,2404,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,,,130.0,1.5,1.0,0.8660254037844448,1.5,1,-0.1424886505041303,NORMAL
2026-07-05 06:00:00,2405,2405,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,132.0,-1.0,1.1666666666666667,0.7637626158259799,1.0,1,-0.16192090991486746,NORMAL
2026-07-06 03:00:00,2406,2406,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.0,4.0,,,133.0,3.0,2.3333333333333335,1.5275252316519485,3.0,1,-0.11581276677192098,NORMAL
2026-07-06 04:00:00,2407,2407,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,137.0,-3.0,2.0,1.7320508075688794,3.0,1,-0.1297245747595957,NORMAL
2026-07-07 11:00:00,2408,2408,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,127.5,-0.5,1.8333333333333333,1.8929694486000932,0.5,1,-0.1470841661240595,NORMAL
2026-07-07 12:00:00,2409,2409,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,128.0,0.0,0.6666666666666666,0.28867513459483257,0.0,1,-0.1669760163814763,NORMAL
2026-07-07 13:00:00,2410,2410,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,126.5,0.0,0.5,0.0,0.0,1,-0.1701238189290039,NORMAL
2026-07-07 15:00:00,2411,2411,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,126.0,0.0,0.5,0.0,0.0,1,-0.17044885711497398,NORMAL
2026-07-08 04:00:00,2412,2412,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.5,2.5,,,126.0,2.0,1.1666666666666667,1.1547005383792557,2.0,1,-0.14228282035775014,NORMAL
2026-07-08 05:00:00,2413,2413,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.5,2.5,,,128.5,0.0,1.8333333333333333,1.1547005383792546,0.0,1,-0.14036748034606383,NORMAL
2026-07-08 08:00:00,2414,2414,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,131.0,-2.0,1.8333333333333333,1.1547005383792546,2.0,1,-0.14581312021579435,NORMAL
2026-07-08 09:00:00,2415,2415,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,131.5,0.5,1.3333333333333333,1.0408329997330705,0.5,1,-0.1640081503471234,NORMAL
2026-07-08 11:00:00,2416,2416,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,,,132.5,1.0,1.1666666666666667,0.7637626158259793,1.0,1,-0.15254335373296135,NORMAL
2026-07-08 12:00:00,2417,2417,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,8.0,8.0,,,134.5,6.0,3.6666666666666665,3.7859388972001824,6.0,1,-0.04667140682833193,NORMAL
2026-07-08 13:00:00,2418,2418,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,6.5,6.5,,,142.0,-1.5,5.5,3.1224989991991987,1.5,1,-0.07231358575929725,NORMAL
2026-07-08 14:00:00,2419,2419,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,,,148.5,-3.5,5.833333333333333,2.5658007197234416,3.5,1,-0.08887889217273293,NORMAL
2026-07-08 15:00:00,2420,2420,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,,,151.5,-1.5,3.6666666666666665,2.565800719723443,1.5,1,-0.12581153572119258,NORMAL
2026-07-09 00:00:00,2421,2421,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,,,152.5,0.5,2.1666666666666665,0.7637626158259799,0.5,1,-0.14862855803651137,NORMAL
2026-07-09 01:00:00,2422,2422,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,6.0,6.0,,,154.5,4.0,3.1666666666666665,2.466441431158125,4.0,1,-0.08578710765945163,NORMAL
2026-07-09 02:00:00,2423,2423,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,5.5,5.5,,,160.5,-0.5,4.5,2.179449471770337,0.5,1,-0.09048470313005152,NORMAL
2026-07-09 03:00:00,2424,2424,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.0,4.0,,,166.0,-1.5,5.166666666666667,1.0408329997330665,1.5,1,-0.09783427956472174,NORMAL
2026-07-09 04:00:00,2425,2425,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.0,4.0,,,170.0,0.0,4.5,0.8660254037844402,0.0,1,-0.09343744504549734,NORMAL
2026-07-09 05:00:00,2426,2426,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,5.5,5.5,27.0,,174.0,1.5,4.5,0.8660254037844402,1.5,-1,0.020109703807498436,ANOMALY
2026-07-09 06:00:00,2427,2427,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,6.0,6.0,31.0,,179.5,0.5,5.166666666666667,1.0408329997330665,0.5,-1,0.03730193360258105,ANOMALY
2026-07-09 07:00:00,2428,2428,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.5,4.5,29.5,,185.5,-1.5,5.333333333333333,0.7637626158259733,1.5,-1,0.027983907271319608,ANOMALY
2026-07-09 08:00:00,2429,2429,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.0,4.0,28.0,,190.0,-0.5,4.833333333333333,1.0408329997330672,0.5,-1,0.00565047433057575,ANOMALY
2026-07-09 09:00:00,2430,2430,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,27.0,,194.0,-1.0,3.8333333333333335,0.763762615825977,1.0,1,-0.017103857585733295,NORMAL
2026-07-09 10:00:00,2431,2431,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,24.5,,197.0,-1.5,2.8333333333333335,1.2583057392117951,1.5,1,-0.043419313539771576,NORMAL
2026-07-09 13:00:00,2432,2432,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,198.5,-1.0,1.6666666666666667,1.2583057392117967,1.0,1,-0.15392509454327713,NORMAL
2026-07-09 15:00:00,2433,2433,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,199.0,0.0,0.8333333333333334,0.5773502691896394,0.0,1,-0.16190424155806415,NORMAL
2026-07-09 19:00:00,2434,2434,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,189.0,0.0,0.5,0.0,0.0,1,-0.16501319726791136,NORMAL
2026-07-10 21:00:00,2435,2435,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,186.0,0.0,0.5,0.0,0.0,1,-0.16496639956516385,NORMAL
2026-07-10 22:00:00,2436,2436,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,3.0,3.0,,,186.5,2.5,1.3333333333333333,1.4433756729740692,2.5,1,-0.13243101400878682,NORMAL
2026-07-10 23:00:00,2437,2437,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,16.0,16.0,,,189.5,13.0,6.5,8.32165848854662,13.0,-1,0.04313042471671835,ANOMALY
2026-07-11 00:00:00,2438,2438,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.5,2.5,,,205.5,-13.5,7.166666666666667,7.653975002136689,13.5,-1,0.005308439259146147,ANOMALY
2026-07-11 02:00:00,2439,2439,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,8.0,8.0,,,208.0,5.5,8.833333333333334,6.788470618138766,5.5,1,-0.013394523536634173,NORMAL
2026-07-11 03:00:00,2440,2440,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,6.5,6.5,,,215.5,-1.5,5.666666666666667,2.843120351538662,1.5,1,-0.08201562237650561,NORMAL
2026-07-11 04:00:00,2441,2441,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,5.0,5.0,,,222.0,-1.5,6.5,1.4999999999999971,1.5,1,-0.08667828669045913,NORMAL
2026-07-11 05:00:00,2442,2442,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,227.0,-4.0,4.166666666666667,2.843120351538662,4.0,1,-0.10444063545159876,NORMAL
2026-07-11 08:00:00,2443,2443,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,228.0,-0.5,2.1666666666666665,2.466441431158122,0.5,1,-0.1339657581429105,NORMAL
2026-07-11 09:00:00,2444,2444,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.5,4.5,,,228.5,4.0,2.0,2.179449471770335,4.0,1,-0.09760679278136647,NORMAL
2026-07-11 10:00:00,2445,2445,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,8.0,8.0,,,233.0,3.5,4.333333333333333,3.7527767497325666,3.5,1,-0.06774317083474246,NORMAL
2026-07-11 11:00:00,2446,2446,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,9.0,9.0,,,241.0,1.0,7.166666666666667,2.362907813126303,1.0,1,-0.04071669748791812,NORMAL
2026-07-11 12:00:00,2447,2447,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,250.0,-8.5,5.833333333333333,4.645786621588784,8.5,1,-0.052619511262172514,NORMAL
2026-07-11 17:00:00,2448,2448,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,244.5,0.0,3.3333333333333335,4.907477288111819,0.0,1,-0.08125217014482472,NORMAL
2026-07-11 22:00:00,2449,2449,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,245.0,0.5,0.6666666666666666,0.28867513459481237,0.5,1,-0.15237626956418288,NORMAL
2026-07-11 23:00:00,2450,2450,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.5,1.5,,,246.0,0.5,1.0,0.49999999999999906,0.5,1,-0.1526674249011708,NORMAL
2026-07-12 00:00:00,2451,2451,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,5.0,5.0,,,247.5,3.5,2.5,2.1794494717703357,3.5,1,-0.10451219608178786,NORMAL
2026-07-14 17:00:00,2452,2452,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,6.0,6.0,,,247.5,1.0,4.166666666666667,2.362907813126302,1.0,1,-0.09659850292961009,NORMAL
2026-07-14 18:00:00,2453,2453,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,25.0,25.0,,,253.5,19.0,12.0,11.269427669584644,19.0,-1,0.12548306448431512,ANOMALY
2026-07-14 19:00:00,2454,2454,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,13.5,13.5,,,278.5,-11.5,14.833333333333334,9.56991814663706,11.5,-1,0.08839391809638719,ANOMALY
2026-07-15 18:00:00,2455,2455,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,4.0,4.0,,,292.0,-9.5,14.166666666666666,10.515861036231568,9.5,-1,0.07456685698862209,ANOMALY
2026-07-15 19:00:00,2456,2456,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,,,296.0,-2.0,6.5,6.144102863722251,2.0,1,-0.05932980068920185,NORMAL
2026-07-15 20:00:00,2457,2457,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,298.0,-1.5,2.1666666666666665,1.7559422921421224,1.5,1,-0.13241933875944734,NORMAL
2026-07-17 03:00:00,2458,2458,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,274.0,0.5,1.1666666666666667,0.7637626158259747,0.5,1,-0.15734867154755422,NORMAL
2026-07-17 04:00:00,2459,2459,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,251.5,0.0,0.8333333333333334,0.28867513459481947,0.0,1,-0.15228147127588043,NORMAL
2026-07-18 23:00:00,2460,2460,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,239.5,-0.5,0.8333333333333334,0.28867513459481947,0.5,1,-0.15674258907931532,NORMAL
2026-07-19 00:00:00,2461,2461,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,1.0,1.0,,,239.5,0.5,0.8333333333333334,0.28867513459481947,0.5,1,-0.15694911352126584,NORMAL
2026-07-19 01:00:00,2462,2462,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,2.0,2.0,,,220.5,1.0,1.1666666666666667,0.7637626158259747,1.0,1,-0.14974540136103326,NORMAL
2026-07-19 02:00:00,2463,2463,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,215.5,-1.5,1.1666666666666667,0.7637626158259747,1.5,1,-0.15144300566567637,NORMAL
2026-07-19 05:00:00,2464,2464,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,216.0,0.0,1.0,0.8660254037844404,0.0,1,-0.15847822120112376,NORMAL
2026-07-19 16:00:00,2465,2465,Gairsain (Ramganga),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.045,79.2855,0.5,0.5,,,216.5,0.0,0.5,0.0,0.0,1,-0.15887113832928768,NORMAL
