Data Acquisition Time,_id,SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Telemetry Hourly Rainfall (mm),rainfall_mm_1h,rainfall_mm_6h,rainfall_mm_24h,antecedent_rainfall_mm_15d,predicted_rainfall_6h,rainfall_mm_6h_q75,rainfall_mm_6h_q90,rainfall_mm_6h_q95,rainfall_mm_24h_q75,rainfall_mm_24h_q90,rainfall_mm_24h_q95,antecedent_rainfall_mm_15d_q75,antecedent_rainfall_mm_15d_q90,antecedent_rainfall_mm_15d_q95,rainfall_score_1h,rainfall_score_6h,rainfall_score_24h,rainfall_score_15d,rainfall_score_forecast_6h,rainfall_risk_score,rainfall_risk_status,rainfall_risk_category,extreme_rainfall_flag,rainfall_alert_status
2026-07-20 09:00:00,5822,5822,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,15.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-20 11:00:00,5823,5823,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,16.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-20 14:00:00,5824,5824,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,16.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-20 15:00:00,5825,5825,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,17.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-20 16:00:00,5826,5826,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,17.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-20 18:00:00,5827,5827,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,18.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-20 19:00:00,5828,5828,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,18.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-20 20:00:00,5829,5829,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,,,19.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-20 21:00:00,5830,5830,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,,,20.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-20 22:00:00,5831,5831,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,,,21.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-20 23:00:00,5832,5832,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,5.5,,22.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 00:00:00,5833,5833,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,5.5,,23.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 02:00:00,5834,5834,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,,,24.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 03:00:00,5835,5835,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,,,25.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 04:00:00,5836,5836,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,,,26.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 05:00:00,5837,5837,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,,,28.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 06:00:00,5838,5838,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,,,29.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 07:00:00,5839,5839,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,8.5,,30.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 08:00:00,5840,5840,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,8.5,,32.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 09:00:00,5841,5841,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,8.0,,33.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 10:00:00,5842,5842,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,8.0,,34.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 11:00:00,5843,5843,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,8.0,,36.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 12:00:00,5844,5844,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,8.0,,37.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 13:00:00,5845,5845,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,7.5,,38.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 14:00:00,5846,5846,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,6.5,,39.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 15:00:00,5847,5847,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,6.5,,40.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 16:00:00,5848,5848,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,5.5,,41.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 17:00:00,5849,5849,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,4.5,,41.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 18:00:00,5850,5850,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,4.0,,42.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 19:00:00,5851,5851,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,4.0,,42.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 20:00:00,5852,5852,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,4.0,,43.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 21:00:00,5853,5853,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,4.5,,43.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 22:00:00,5854,5854,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,5.0,,45.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-21 23:00:00,5855,5855,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,6.0,,46.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 00:00:00,5856,5856,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,7.0,,47.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 01:00:00,5857,5857,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,7.0,27.0,49.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 02:00:00,5858,5858,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,8.0,27.0,50.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 03:00:00,5859,5859,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,7.5,26.5,51.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 04:00:00,5860,5860,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,8.0,26.5,52.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 05:00:00,5861,5861,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,8.0,26.5,54.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 06:00:00,5862,5862,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,7.5,26.5,55.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 07:00:00,5863,5863,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,8.0,26.5,56.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 08:00:00,5864,5864,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,7.5,26.0,58.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 09:00:00,5865,5865,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,8.0,26.5,59.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 10:00:00,5866,5866,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,7.5,26.0,60.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 11:00:00,5867,5867,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,7.5,26.0,61.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 12:00:00,5868,5868,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,7.5,26.0,63.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 13:00:00,5869,5869,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,6.5,25.5,63.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 14:00:00,5870,5870,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,6.5,26.0,64.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 15:00:00,5871,5871,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,5.5,25.5,65.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 16:00:00,5872,5872,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,5.0,25.5,65.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 17:00:00,5873,5873,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,4.5,26.0,66.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 18:00:00,5874,5874,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,4.0,26.0,67.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 19:00:00,5875,5875,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,4.0,25.5,67.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-22 20:00:00,5876,5876,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,4.0,26.0,68.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,20.0,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-23 13:00:00,5877,5877,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,68.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-23 14:00:00,5878,5878,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,69.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-23 15:00:00,5879,5879,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,69.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-23 16:00:00,5880,5880,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,,,70.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-23 17:00:00,5881,5881,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,,,70.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-23 18:00:00,5882,5882,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,0.5,0.5,3.5,,71.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-23 19:00:00,5883,5883,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,4.0,,72.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-23 20:00:00,5884,5884,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,4.5,,73.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-23 21:00:00,5885,5885,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,5.5,,74.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-23 22:00:00,5886,5886,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,6.0,,75.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-23 23:00:00,5887,5887,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,6.0,,76.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-24 00:00:00,5888,5888,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,6.5,,77.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-24 01:00:00,5889,5889,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,7.0,,78.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-24 02:00:00,5890,5890,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,7.0,,80.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-24 03:00:00,5891,5891,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.5,1.5,7.0,,81.0,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
2026-07-24 04:00:00,5892,5892,Nandprayag (Nandakini),Uttarakhand,5,Uttarakhand,47,Chamoli,-,-,-,-,-,-,-,-,-,30.33122222,79.31063889,1.0,1.0,7.0,,82.5,,10.875,14.0,15.0,45.5,53.0,55.449999999999996,148.5,233.50000000000006,269.29999999999995,10.0,20.0,,15.0,,,PARTIAL,PARTIAL,False,NORMAL
